city_ascii,state_name,Year,Month,Monthly_Avg_AQI
Phoenix,Arizona,1993,12,71.38709677419355
Phoenix,Arizona,1994,1,70.83870967741936
Phoenix,Arizona,1994,2,55.714285714285715
Phoenix,Arizona,1994,3,58.96774193548387
Phoenix,Arizona,1994,4,73.73333333333333
Phoenix,Arizona,1994,5,92.80645161290323
Phoenix,Arizona,1994,6,95.76666666666667
Phoenix,Arizona,1994,7,100.90322580645162
Phoenix,Arizona,1994,8,84.58064516129032
Phoenix,Arizona,1994,9,86.53333333333333
Phoenix,Arizona,1994,10,67.64516129032258
Phoenix,Arizona,1994,11,60.666666666666664
Phoenix,Arizona,1994,12,67.54838709677419
Phoenix,Arizona,1995,1,62.516129032258064
Phoenix,Arizona,1995,2,58.67857142857143
Phoenix,Arizona,1995,3,57.903225806451616
Phoenix,Arizona,1995,4,73.13333333333334
Phoenix,Arizona,1995,5,77.48387096774194
Phoenix,Arizona,1995,6,99.3
Phoenix,Arizona,1995,7,108.0
Phoenix,Arizona,1995,8,126.87096774193549
Phoenix,Arizona,1995,9,74.0
Phoenix,Arizona,1995,10,82.64516129032258
Phoenix,Arizona,1995,11,75.06666666666666
Phoenix,Arizona,1995,12,80.87096774193549
Phoenix,Arizona,1996,1,75.25806451612904
Phoenix,Arizona,1996,2,58.275862068965516
Phoenix,Arizona,1996,3,61.38709677419355
Phoenix,Arizona,1996,4,81.53333333333333
Phoenix,Arizona,1996,5,108.25806451612904
Phoenix,Arizona,1996,6,107.06666666666666
Phoenix,Arizona,1996,7,110.0
Phoenix,Arizona,1996,8,103.25806451612904
Phoenix,Arizona,1996,9,65.76666666666667
Phoenix,Arizona,1996,10,63.58064516129032
Phoenix,Arizona,1996,11,65.33333333333333
Phoenix,Arizona,1996,12,75.87096774193549
Phoenix,Arizona,1997,1,64.96774193548387
Phoenix,Arizona,1997,2,87.60714285714286
Phoenix,Arizona,1997,3,78.64516129032258
Phoenix,Arizona,1997,4,85.16666666666667
Phoenix,Arizona,1997,5,102.48387096774194
Phoenix,Arizona,1997,6,114.46666666666667
Phoenix,Arizona,1997,7,102.7741935483871
Phoenix,Arizona,1997,8,107.70967741935483
Phoenix,Arizona,1997,9,102.2
Phoenix,Arizona,1997,10,75.6774193548387
Phoenix,Arizona,1997,11,76.03333333333333
Phoenix,Arizona,1997,12,66.0
Phoenix,Arizona,1998,1,66.61290322580645
Phoenix,Arizona,1998,2,59.357142857142854
Phoenix,Arizona,1998,3,80.2258064516129
Phoenix,Arizona,1998,4,96.43333333333334
Phoenix,Arizona,1998,5,110.80645161290323
Phoenix,Arizona,1998,6,120.63333333333334
Phoenix,Arizona,1998,7,118.09677419354838
Phoenix,Arizona,1998,8,138.7741935483871
Phoenix,Arizona,1998,9,86.03333333333333
Phoenix,Arizona,1998,10,84.58064516129032
Phoenix,Arizona,1998,11,82.13333333333334
Phoenix,Arizona,1998,12,72.06451612903226
Phoenix,Arizona,1999,1,85.45161290322581
Phoenix,Arizona,1999,2,100.28571428571429
Phoenix,Arizona,1999,3,89.06451612903226
Phoenix,Arizona,1999,4,100.06666666666666
Phoenix,Arizona,1999,5,122.16129032258064
Phoenix,Arizona,1999,6,112.73333333333333
Phoenix,Arizona,1999,7,108.7741935483871
Phoenix,Arizona,1999,8,118.93548387096774
Phoenix,Arizona,1999,9,91.73333333333333
Phoenix,Arizona,1999,10,104.6774193548387
Phoenix,Arizona,1999,11,95.3
Phoenix,Arizona,1999,12,106.48387096774194
Phoenix,Arizona,2000,1,115.0
Phoenix,Arizona,2000,2,103.3103448275862
Phoenix,Arizona,2000,3,75.25806451612904
Phoenix,Arizona,2000,4,107.06666666666666
Phoenix,Arizona,2000,5,120.83870967741936
Phoenix,Arizona,2000,6,97.33333333333333
Phoenix,Arizona,2000,7,102.12903225806451
Phoenix,Arizona,2000,8,131.41935483870967
Phoenix,Arizona,2000,9,80.56666666666666
Phoenix,Arizona,2000,10,66.0
Phoenix,Arizona,2000,11,73.0
Phoenix,Arizona,2000,12,90.58064516129032
Phoenix,Arizona,2001,1,77.74193548387096
Phoenix,Arizona,2001,2,65.14285714285714
Phoenix,Arizona,2001,3,65.70967741935483
Phoenix,Arizona,2001,4,85.83333333333333
Phoenix,Arizona,2001,5,102.90322580645162
Phoenix,Arizona,2001,6,104.13333333333334
Phoenix,Arizona,2001,7,97.03225806451613
Phoenix,Arizona,2001,8,121.29032258064517
Phoenix,Arizona,2001,9,75.46666666666667
Phoenix,Arizona,2001,10,74.19354838709677
Phoenix,Arizona,2001,11,60.833333333333336
Phoenix,Arizona,2001,12,79.38709677419355
Phoenix,Arizona,2002,1,78.70967741935483
Phoenix,Arizona,2002,2,70.78571428571429
Phoenix,Arizona,2002,3,66.35483870967742
Phoenix,Arizona,2002,4,82.86666666666666
Phoenix,Arizona,2002,5,102.96774193548387
Phoenix,Arizona,2002,6,113.0
Phoenix,Arizona,2002,7,112.06451612903226
Phoenix,Arizona,2002,8,97.16129032258064
Phoenix,Arizona,2002,9,83.5
Phoenix,Arizona,2002,10,75.51612903225806
Phoenix,Arizona,2002,11,66.33333333333333
Phoenix,Arizona,2002,12,68.80645161290323
Phoenix,Arizona,2003,1,70.29032258064517
Phoenix,Arizona,2003,2,59.357142857142854
Phoenix,Arizona,2003,3,59.774193548387096
Phoenix,Arizona,2003,4,79.33333333333333
Phoenix,Arizona,2003,5,109.90322580645162
Phoenix,Arizona,2003,6,87.5
Phoenix,Arizona,2003,7,122.96774193548387
Phoenix,Arizona,2003,8,111.25806451612904
Phoenix,Arizona,2003,9,85.16666666666667
Phoenix,Arizona,2003,10,68.3225806451613
Phoenix,Arizona,2003,11,57.5
Phoenix,Arizona,2003,12,63.12903225806452
Phoenix,Arizona,2004,1,59.32258064516129
Phoenix,Arizona,2004,2,58.44827586206897
Phoenix,Arizona,2004,3,63.0
Phoenix,Arizona,2004,4,81.63333333333334
Phoenix,Arizona,2004,5,87.93548387096774
Phoenix,Arizona,2004,6,82.1
Phoenix,Arizona,2004,7,94.7741935483871
Phoenix,Arizona,2004,8,98.09677419354838
Phoenix,Arizona,2004,9,82.73333333333333
Phoenix,Arizona,2004,10,66.41935483870968
Phoenix,Arizona,2004,11,54.9
Phoenix,Arizona,2004,12,67.6774193548387
Phoenix,Arizona,2005,1,61.29032258064516
Phoenix,Arizona,2005,2,51.142857142857146
Phoenix,Arizona,2005,3,57.806451612903224
Phoenix,Arizona,2005,4,88.3
Phoenix,Arizona,2005,5,105.51612903225806
Phoenix,Arizona,2005,6,109.7
Phoenix,Arizona,2005,7,107.61290322580645
Phoenix,Arizona,2005,8,90.45161290322581
Phoenix,Arizona,2005,9,82.1
Phoenix,Arizona,2005,10,69.83870967741936
Phoenix,Arizona,2005,11,84.0
Phoenix,Arizona,2005,12,92.80645161290323
Phoenix,Arizona,2006,1,143.16129032258064
Phoenix,Arizona,2006,2,153.67857142857142
Phoenix,Arizona,2006,3,108.80645161290323
Phoenix,Arizona,2006,4,165.9
Phoenix,Arizona,2006,5,184.7741935483871
Phoenix,Arizona,2006,6,210.63333333333333
Phoenix,Arizona,2006,7,129.96774193548387
Phoenix,Arizona,2006,8,106.16129032258064
Phoenix,Arizona,2006,9,224.03333333333333
Phoenix,Arizona,2006,10,195.19354838709677
Phoenix,Arizona,2006,11,243.56666666666666
Phoenix,Arizona,2006,12,132.90322580645162
Phoenix,Arizona,2007,1,68.83870967741936
Phoenix,Arizona,2007,2,79.32142857142857
Phoenix,Arizona,2007,3,212.25806451612902
Phoenix,Arizona,2007,4,146.0
Phoenix,Arizona,2007,5,211.58064516129033
Phoenix,Arizona,2007,6,180.06666666666666
Phoenix,Arizona,2007,7,177.6451612903226
Phoenix,Arizona,2007,8,135.38709677419354
Phoenix,Arizona,2007,9,110.46666666666667
Phoenix,Arizona,2007,10,212.48387096774192
Phoenix,Arizona,2007,11,137.93333333333334
Phoenix,Arizona,2007,12,66.61290322580645
Phoenix,Arizona,2008,1,58.67741935483871
Phoenix,Arizona,2008,2,55.689655172413794
Phoenix,Arizona,2008,3,154.0
Phoenix,Arizona,2008,4,179.96666666666667
Phoenix,Arizona,2008,5,152.16129032258064
Phoenix,Arizona,2008,6,143.66666666666666
Phoenix,Arizona,2008,7,96.09677419354838
Phoenix,Arizona,2008,8,105.12903225806451
Phoenix,Arizona,2008,9,99.43333333333334
Phoenix,Arizona,2008,10,146.09677419354838
Phoenix,Arizona,2008,11,137.43333333333334
Phoenix,Arizona,2008,12,58.61290322580645
Phoenix,Arizona,2009,1,64.54838709677419
Phoenix,Arizona,2009,2,60.642857142857146
Phoenix,Arizona,2009,3,80.45161290322581
Phoenix,Arizona,2009,4,92.46666666666667
Phoenix,Arizona,2009,5,84.45161290322581
Phoenix,Arizona,2009,6,80.46666666666667
Phoenix,Arizona,2009,7,141.67741935483872
Phoenix,Arizona,2009,8,102.45161290322581
Phoenix,Arizona,2009,9,90.5
Phoenix,Arizona,2009,10,119.7741935483871
Phoenix,Arizona,2009,11,87.7
Phoenix,Arizona,2009,12,94.12903225806451
Phoenix,Arizona,2010,1,118.54838709677419
Phoenix,Arizona,2010,2,49.464285714285715
Phoenix,Arizona,2010,3,55.0
Phoenix,Arizona,2010,4,82.56666666666666
Phoenix,Arizona,2010,5,104.16129032258064
Phoenix,Arizona,2010,6,96.76666666666667
Phoenix,Arizona,2010,7,84.38709677419355
Phoenix,Arizona,2010,8,79.58064516129032
Phoenix,Arizona,2010,9,83.83333333333333
Phoenix,Arizona,2010,10,64.41935483870968
Phoenix,Arizona,2010,11,79.73333333333333
Phoenix,Arizona,2010,12,87.0
Phoenix,Arizona,2011,1,71.35483870967742
Phoenix,Arizona,2011,2,78.82142857142857
Phoenix,Arizona,2011,3,88.6774193548387
Phoenix,Arizona,2011,4,90.46666666666667
Phoenix,Arizona,2011,5,110.83870967741936
Phoenix,Arizona,2011,6,136.4
Phoenix,Arizona,2011,7,286.83870967741933
Phoenix,Arizona,2011,8,158.4516129032258
Phoenix,Arizona,2011,9,131.5
Phoenix,Arizona,2011,10,115.87096774193549
Phoenix,Arizona,2011,11,108.3
Phoenix,Arizona,2011,12,76.87096774193549
Phoenix,Arizona,2012,1,67.80645161290323
Phoenix,Arizona,2012,2,65.24137931034483
Phoenix,Arizona,2012,3,79.93548387096774
Phoenix,Arizona,2012,4,107.03333333333333
Phoenix,Arizona,2012,5,119.09677419354838
Phoenix,Arizona,2012,6,134.93333333333334
Phoenix,Arizona,2012,7,94.09677419354838
Phoenix,Arizona,2012,8,109.09677419354838
Phoenix,Arizona,2012,9,102.46666666666667
Phoenix,Arizona,2012,10,83.06451612903226
Phoenix,Arizona,2012,11,87.93333333333334
Phoenix,Arizona,2012,12,74.03225806451613
Phoenix,Arizona,2013,1,71.83870967741936
Phoenix,Arizona,2013,2,56.42857142857143
Phoenix,Arizona,2013,3,70.83870967741936
Phoenix,Arizona,2013,4,115.86666666666666
Phoenix,Arizona,2013,5,111.48387096774194
Phoenix,Arizona,2013,6,139.1
Phoenix,Arizona,2013,7,99.19354838709677
Phoenix,Arizona,2013,8,88.0
Phoenix,Arizona,2013,9,82.66666666666667
Phoenix,Arizona,2013,10,106.29032258064517
Phoenix,Arizona,2013,11,76.2
Phoenix,Arizona,2013,12,72.90322580645162
Phoenix,Arizona,2014,1,80.03225806451613
Phoenix,Arizona,2014,2,66.71428571428571
Phoenix,Arizona,2014,3,69.3225806451613
Phoenix,Arizona,2014,4,113.13333333333334
Phoenix,Arizona,2014,5,127.2258064516129
Phoenix,Arizona,2014,6,111.66666666666667
Phoenix,Arizona,2014,7,134.83870967741936
Phoenix,Arizona,2014,8,90.70967741935483
Phoenix,Arizona,2014,9,84.76666666666667
Phoenix,Arizona,2014,10,215.3548387096774
Phoenix,Arizona,2014,11,89.2
Phoenix,Arizona,2014,12,146.16129032258064
Phoenix,Arizona,2015,1,66.74193548387096
Phoenix,Arizona,2015,2,59.285714285714285
Phoenix,Arizona,2015,3,235.70967741935485
Phoenix,Arizona,2015,4,95.9
Phoenix,Arizona,2015,5,85.09677419354838
Phoenix,Arizona,2015,6,99.33333333333333
Phoenix,Arizona,2015,7,75.70967741935483
Phoenix,Arizona,2015,8,83.80645161290323
Phoenix,Arizona,2015,9,65.16666666666667
Phoenix,Arizona,2015,10,55.58064516129032
Phoenix,Arizona,2015,11,104.16666666666667
Phoenix,Arizona,2015,12,83.45161290322581
Phoenix,Arizona,2016,1,68.74193548387096
Phoenix,Arizona,2016,2,61.827586206896555
Phoenix,Arizona,2016,3,79.64516129032258
Phoenix,Arizona,2016,4,81.1
Phoenix,Arizona,2016,5,85.2258064516129
Phoenix,Arizona,2016,6,104.3
Phoenix,Arizona,2016,7,133.80645161290323
Phoenix,Arizona,2016,8,88.6774193548387
Phoenix,Arizona,2016,9,79.33333333333333
Phoenix,Arizona,2016,10,79.80645161290323
Phoenix,Arizona,2016,11,63.833333333333336
Phoenix,Arizona,2016,12,72.03225806451613
Phoenix,Arizona,2017,1,60.03225806451613
Phoenix,Arizona,2017,2,54.92857142857143
Phoenix,Arizona,2017,3,67.54838709677419
Phoenix,Arizona,2017,4,90.7
Phoenix,Arizona,2017,5,90.74193548387096
Phoenix,Arizona,2017,6,105.4
Phoenix,Arizona,2017,7,104.93548387096774
Phoenix,Arizona,2017,8,95.7741935483871
Phoenix,Arizona,2017,9,97.86666666666666
Phoenix,Arizona,2017,10,95.83870967741936
Phoenix,Arizona,2017,11,86.7
Phoenix,Arizona,2017,12,94.70967741935483
Phoenix,Arizona,2018,1,79.48387096774194
Phoenix,Arizona,2018,2,78.78571428571429
Phoenix,Arizona,2018,3,63.83870967741935
Phoenix,Arizona,2018,4,142.5
Phoenix,Arizona,2018,5,93.6774193548387
Phoenix,Arizona,2018,6,96.93333333333334
Phoenix,Arizona,2018,7,160.03225806451613
Phoenix,Arizona,2018,8,134.58064516129033
Phoenix,Arizona,2018,9,76.66666666666667
Phoenix,Arizona,2018,10,45.25806451612903
Phoenix,Arizona,2018,11,69.86666666666666
Phoenix,Arizona,2018,12,69.12903225806451
Phoenix,Arizona,2019,1,60.25806451612903
Phoenix,Arizona,2019,2,51.035714285714285
Phoenix,Arizona,2019,3,63.483870967741936
Phoenix,Arizona,2019,4,84.46666666666667
Phoenix,Arizona,2019,5,79.06451612903226
Phoenix,Arizona,2019,6,261.3
Phoenix,Arizona,2019,7,93.80645161290323
Phoenix,Arizona,2019,8,94.06451612903226
Phoenix,Arizona,2019,9,73.93333333333334
Phoenix,Arizona,2019,10,78.19354838709677
Phoenix,Arizona,2019,11,76.2
Phoenix,Arizona,2019,12,63.32258064516129
Phoenix,Arizona,2020,1,87.93548387096774
Phoenix,Arizona,2020,2,150.6551724137931
Phoenix,Arizona,2020,3,169.38709677419354
Phoenix,Arizona,2020,4,206.26666666666668
Phoenix,Arizona,2020,5,94.09677419354838
Phoenix,Arizona,2020,6,87.4
Phoenix,Arizona,2020,7,144.7741935483871
Phoenix,Arizona,2020,8,241.8709677419355
Phoenix,Arizona,2020,9,97.36666666666666
Phoenix,Arizona,2020,10,180.32258064516128
Phoenix,Arizona,2020,11,108.1
Phoenix,Arizona,2020,12,87.51612903225806
Phoenix,Arizona,2021,1,144.90322580645162
Phoenix,Arizona,2021,2,61.785714285714285
Phoenix,Arizona,2021,3,189.19354838709677
Phoenix,Arizona,2021,4,212.9
Phoenix,Arizona,2021,5,91.6774193548387
Phoenix,Arizona,2021,6,100.63333333333334
Phoenix,Arizona,2021,7,107.25806451612904
Phoenix,Arizona,2021,8,95.6774193548387
Phoenix,Arizona,2021,9,208.4
Phoenix,Arizona,2021,10,189.61290322580646
Phoenix,Arizona,2021,11,87.46666666666667
Phoenix,Arizona,2021,12,106.29032258064517
Phoenix,Arizona,2022,1,142.16129032258064
Phoenix,Arizona,2022,2,47.035714285714285
Phoenix,Arizona,2022,3,55.38709677419355
Phoenix,Arizona,2022,4,33.06666666666667
Pierre,South Dakota,1985,4,23.555555555555557
Pierre,South Dakota,1985,5,28.90909090909091
Pierre,South Dakota,1985,6,26.9
Pierre,South Dakota,1985,7,31.88888888888889
Pierre,South Dakota,1985,8,20.555555555555557
Pierre,South Dakota,1985,9,14.555555555555555
Pierre,South Dakota,1985,10,13.8
Pierre,South Dakota,1985,11,15.75
Pierre,South Dakota,2015,1,14.483870967741936
Pierre,South Dakota,2015,2,20.964285714285715
Pierre,South Dakota,2015,3,16.483870967741936
Pierre,South Dakota,2015,4,24.466666666666665
Pierre,South Dakota,2015,5,23.0
Pierre,South Dakota,2015,6,21.566666666666666
Pierre,South Dakota,2015,7,32.67741935483871
Pierre,South Dakota,2015,8,23.419354838709676
Pierre,South Dakota,2015,9,10.2
Pierre,South Dakota,2015,10,15.96774193548387
Pierre,South Dakota,2015,11,7.733333333333333
Pierre,South Dakota,2015,12,7.032258064516129
Pierre,South Dakota,2016,1,12.870967741935484
Pierre,South Dakota,2016,2,13.708333333333334
Pierre,South Dakota,2016,3,26.967741935483872
Pierre,South Dakota,2016,4,17.0
Pierre,South Dakota,2016,5,22.225806451612904
Pierre,South Dakota,2016,6,18.1
Pierre,South Dakota,2016,7,11.10344827586207
Pierre,South Dakota,2016,8,13.03225806451613
Pierre,South Dakota,2016,9,14.533333333333333
Pierre,South Dakota,2016,10,24.25
Pierre,South Dakota,2016,11,20.933333333333334
Pierre,South Dakota,2016,12,21.06451612903226
Pierre,South Dakota,2017,1,24.428571428571427
Pierre,South Dakota,2017,2,12.571428571428571
Pierre,South Dakota,2017,3,19.322580645161292
Pierre,South Dakota,2017,4,13.28
Pierre,South Dakota,2017,5,13.387096774193548
Pierre,South Dakota,2017,6,10.7
Pierre,South Dakota,2017,7,16.516129032258064
Pierre,South Dakota,2017,8,19.774193548387096
Pierre,South Dakota,2017,9,20.433333333333334
Pierre,South Dakota,2017,10,5.612903225806452
Pierre,South Dakota,2017,11,12.033333333333333
Pierre,South Dakota,2017,12,8.133333333333333
Pierre,South Dakota,2018,1,13.068965517241379
Pierre,South Dakota,2018,2,16.035714285714285
Pierre,South Dakota,2018,3,21.0
Pierre,South Dakota,2018,4,20.033333333333335
Pierre,South Dakota,2018,5,13.451612903225806
Pierre,South Dakota,2018,6,11.333333333333334
Pierre,South Dakota,2018,7,14.923076923076923
Pierre,South Dakota,2018,8,44.0
Pierre,South Dakota,2018,9,13.566666666666666
Pierre,South Dakota,2018,10,7.32258064516129
Pierre,South Dakota,2018,11,13.1
Pierre,South Dakota,2018,12,10.222222222222221
Pierre,South Dakota,2019,1,17.387096774193548
Pierre,South Dakota,2019,2,27.653846153846153
Pierre,South Dakota,2019,3,20.64516129032258
Pierre,South Dakota,2019,4,8.4
Pierre,South Dakota,2019,5,10.379310344827585
Pierre,South Dakota,2019,6,14.766666666666667
Pierre,South Dakota,2019,7,13.387096774193548
Pierre,South Dakota,2019,8,10.518518518518519
Pierre,South Dakota,2019,9,10.066666666666666
Pierre,South Dakota,2019,10,6.933333333333334
Pierre,South Dakota,2019,11,8.766666666666667
Pierre,South Dakota,2019,12,16.0
Pierre,South Dakota,2020,1,16.678571428571427
Pierre,South Dakota,2020,2,16.482758620689655
Pierre,South Dakota,2020,3,18.258064516129032
Pierre,South Dakota,2020,4,18.133333333333333
Pierre,South Dakota,2020,5,13.612903225806452
Pierre,South Dakota,2020,6,17.620689655172413
Pierre,South Dakota,2020,7,11.935483870967742
Pierre,South Dakota,2020,8,19.607142857142858
Pierre,South Dakota,2020,9,24.9
Pierre,South Dakota,2020,10,18.466666666666665
Pierre,South Dakota,2020,11,12.407407407407407
Pierre,South Dakota,2020,12,12.32258064516129
Pierre,South Dakota,2021,1,19.903225806451612
Pierre,South Dakota,2021,2,15.666666666666666
Pierre,South Dakota,2021,3,10.806451612903226
Pierre,South Dakota,2021,4,7.4
Pierre,South Dakota,2021,5,4.9655172413793105
Pierre,South Dakota,2021,6,14.366666666666667
Pierre,South Dakota,2021,7,40.86666666666667
Pierre,South Dakota,2021,8,26.333333333333332
Pierre,South Dakota,2021,9,11.4
Pierre,South Dakota,2021,10,7.3
Pierre,South Dakota,2021,11,5.285714285714286
Pierre,South Dakota,2021,12,7.241379310344827
Providence,Rhode Island,1980,1,57.935483870967744
Providence,Rhode Island,1980,2,54.93103448275862
Providence,Rhode Island,1980,3,58.516129032258064
Providence,Rhode Island,1980,4,72.93333333333334
Providence,Rhode Island,1980,5,90.70967741935483
Providence,Rhode Island,1980,6,94.26666666666667
Providence,Rhode Island,1980,7,131.2258064516129
Providence,Rhode Island,1980,8,106.12903225806451
Providence,Rhode Island,1980,9,76.23333333333333
Providence,Rhode Island,1980,10,56.483870967741936
Providence,Rhode Island,1980,11,58.1
Providence,Rhode Island,1980,12,59.096774193548384
Providence,Rhode Island,1981,1,60.58064516129032
Providence,Rhode Island,1981,2,52.535714285714285
Providence,Rhode Island,1981,3,54.96774193548387
Providence,Rhode Island,1981,4,57.266666666666666
Providence,Rhode Island,1981,5,76.06451612903226
Providence,Rhode Island,1981,6,86.66666666666667
Providence,Rhode Island,1981,7,90.19354838709677
Providence,Rhode Island,1981,8,100.80645161290323
Providence,Rhode Island,1981,9,64.43333333333334
Providence,Rhode Island,1981,10,53.45161290322581
Providence,Rhode Island,1981,11,55.333333333333336
Providence,Rhode Island,1981,12,62.903225806451616
Providence,Rhode Island,1982,1,46.58064516129032
Providence,Rhode Island,1982,2,55.92857142857143
Providence,Rhode Island,1982,3,52.61290322580645
Providence,Rhode Island,1982,4,61.2
Providence,Rhode Island,1982,5,70.16129032258064
Providence,Rhode Island,1982,6,67.1
Providence,Rhode Island,1982,7,115.12903225806451
Providence,Rhode Island,1982,8,81.06451612903226
Providence,Rhode Island,1982,9,71.8
Providence,Rhode Island,1982,10,60.193548387096776
Providence,Rhode Island,1982,11,53.63333333333333
Providence,Rhode Island,1982,12,55.354838709677416
Providence,Rhode Island,1983,1,54.645161290322584
Providence,Rhode Island,1983,2,56.357142857142854
Providence,Rhode Island,1983,3,49.516129032258064
Providence,Rhode Island,1983,4,60.03333333333333
Providence,Rhode Island,1983,5,60.806451612903224
Providence,Rhode Island,1983,6,133.86666666666667
Providence,Rhode Island,1983,7,122.3225806451613
Providence,Rhode Island,1983,8,93.51612903225806
Providence,Rhode Island,1983,9,106.2
Providence,Rhode Island,1983,10,55.903225806451616
Providence,Rhode Island,1983,11,57.6
Providence,Rhode Island,1983,12,51.67741935483871
Providence,Rhode Island,1984,1,61.41935483870968
Providence,Rhode Island,1984,2,54.310344827586206
Providence,Rhode Island,1984,3,47.096774193548384
Providence,Rhode Island,1984,4,62.6
Providence,Rhode Island,1984,5,72.93548387096774
Providence,Rhode Island,1984,6,121.46666666666667
Providence,Rhode Island,1984,7,115.19354838709677
Providence,Rhode Island,1984,8,111.96774193548387
Providence,Rhode Island,1984,9,72.23333333333333
Providence,Rhode Island,1984,10,60.25806451612903
Providence,Rhode Island,1984,11,46.6
Providence,Rhode Island,1984,12,58.225806451612904
Providence,Rhode Island,1985,1,47.83870967741935
Providence,Rhode Island,1985,2,49.92857142857143
Providence,Rhode Island,1985,3,50.29032258064516
Providence,Rhode Island,1985,4,62.93333333333333
Providence,Rhode Island,1985,5,86.12903225806451
Providence,Rhode Island,1985,6,84.2
Providence,Rhode Island,1985,7,111.45161290322581
Providence,Rhode Island,1985,8,82.3225806451613
Providence,Rhode Island,1985,9,74.4
Providence,Rhode Island,1985,10,49.903225806451616
Providence,Rhode Island,1985,11,44.13333333333333
Providence,Rhode Island,1985,12,45.83870967741935
Providence,Rhode Island,1986,1,45.903225806451616
Providence,Rhode Island,1986,2,40.785714285714285
Providence,Rhode Island,1986,3,46.806451612903224
Providence,Rhode Island,1986,4,50.733333333333334
Providence,Rhode Island,1986,5,70.64516129032258
Providence,Rhode Island,1986,6,99.1
Providence,Rhode Island,1986,7,83.0
Providence,Rhode Island,1986,8,73.29032258064517
Providence,Rhode Island,1986,9,61.36666666666667
Providence,Rhode Island,1986,10,45.903225806451616
Providence,Rhode Island,1986,11,43.2
Providence,Rhode Island,1986,12,41.096774193548384
Providence,Rhode Island,1987,1,47.516129032258064
Providence,Rhode Island,1987,2,44.785714285714285
Providence,Rhode Island,1987,3,46.87096774193548
Providence,Rhode Island,1987,4,50.266666666666666
Providence,Rhode Island,1987,5,78.90322580645162
Providence,Rhode Island,1987,6,108.16666666666667
Providence,Rhode Island,1987,7,84.03225806451613
Providence,Rhode Island,1987,8,72.19354838709677
Providence,Rhode Island,1987,9,49.233333333333334
Providence,Rhode Island,1987,10,46.67741935483871
Providence,Rhode Island,1987,11,49.8
Providence,Rhode Island,1987,12,40.806451612903224
Providence,Rhode Island,1988,1,53.03225806451613
Providence,Rhode Island,1988,2,44.06896551724138
Providence,Rhode Island,1988,3,38.935483870967744
Providence,Rhode Island,1988,4,46.86666666666667
Providence,Rhode Island,1988,5,66.16129032258064
Providence,Rhode Island,1988,6,90.96666666666667
Providence,Rhode Island,1988,7,119.61290322580645
Providence,Rhode Island,1988,8,99.03225806451613
Providence,Rhode Island,1988,9,60.833333333333336
Providence,Rhode Island,1988,10,47.0
Providence,Rhode Island,1988,11,44.36666666666667
Providence,Rhode Island,1988,12,41.516129032258064
Providence,Rhode Island,1989,1,32.903225806451616
Providence,Rhode Island,1989,2,43.17857142857143
Providence,Rhode Island,1989,3,42.45161290322581
Providence,Rhode Island,1989,4,55.9
Providence,Rhode Island,1989,5,72.64516129032258
Providence,Rhode Island,1989,6,68.43333333333334
Providence,Rhode Island,1989,7,92.7741935483871
Providence,Rhode Island,1989,8,74.54838709677419
Providence,Rhode Island,1989,9,57.03333333333333
Providence,Rhode Island,1989,10,52.96774193548387
Providence,Rhode Island,1989,11,31.833333333333332
Providence,Rhode Island,1989,12,43.70967741935484
Providence,Rhode Island,1990,1,47.70967741935484
Providence,Rhode Island,1990,2,45.964285714285715
Providence,Rhode Island,1990,3,41.806451612903224
Providence,Rhode Island,1990,4,55.4
Providence,Rhode Island,1990,5,52.38709677419355
Providence,Rhode Island,1990,6,73.16666666666667
Providence,Rhode Island,1990,7,84.38709677419355
Providence,Rhode Island,1990,8,71.96774193548387
Providence,Rhode Island,1990,9,61.5
Providence,Rhode Island,1990,10,42.67741935483871
Providence,Rhode Island,1990,11,45.43333333333333
Providence,Rhode Island,1990,12,38.74193548387097
Providence,Rhode Island,1991,1,48.83870967741935
Providence,Rhode Island,1991,2,46.357142857142854
Providence,Rhode Island,1991,3,38.32258064516129
Providence,Rhode Island,1991,4,63.266666666666666
Providence,Rhode Island,1991,5,65.7741935483871
Providence,Rhode Island,1991,6,89.06666666666666
Providence,Rhode Island,1991,7,91.19354838709677
Providence,Rhode Island,1991,8,85.87096774193549
Providence,Rhode Island,1991,9,48.9
Providence,Rhode Island,1991,10,45.03225806451613
Providence,Rhode Island,1991,11,39.3
Providence,Rhode Island,1991,12,36.67741935483871
Providence,Rhode Island,1992,1,40.45161290322581
Providence,Rhode Island,1992,2,37.41379310344828
Providence,Rhode Island,1992,3,35.58064516129032
Providence,Rhode Island,1992,4,46.93333333333333
Providence,Rhode Island,1992,5,62.774193548387096
Providence,Rhode Island,1992,6,79.1
Providence,Rhode Island,1992,7,69.87096774193549
Providence,Rhode Island,1992,8,71.09677419354838
Providence,Rhode Island,1992,9,43.266666666666666
Providence,Rhode Island,1992,10,38.74193548387097
Providence,Rhode Island,1992,11,37.53333333333333
Providence,Rhode Island,1992,12,38.96774193548387
Providence,Rhode Island,1993,1,38.064516129032256
Providence,Rhode Island,1993,2,43.25
Providence,Rhode Island,1993,3,41.096774193548384
Providence,Rhode Island,1993,4,45.43333333333333
Providence,Rhode Island,1993,5,61.29032258064516
Providence,Rhode Island,1993,6,64.03333333333333
Providence,Rhode Island,1993,7,67.80645161290323
Providence,Rhode Island,1993,8,76.0
